id,timestamp,hour,symbol,side,size,price,tickDirection,trdMatchID,volTime,tickTime
2847612,2019-01-06T06:00:03.807Z,19010606,XBTUSD,Sell,3966,3794.5,ZeroMinusTick,59ab3853-1224-5b07-b060-4563e860738b,3966,1
2847610,2019-01-06T06:00:03.802Z,19010606,XBTUSD,Sell,45,3794.5,ZeroMinusTick,f0309da5-fa20-9271-91b7-4e125e0c0fa2,4011,2
2847613,2019-01-06T06:00:04.918Z,19010606,XBTUSD,Sell,3062,3794.5,ZeroMinusTick,115f45c6-6a92-7d3c-3cd7-1d8ff6d20425,7073,3
2847646,2019-01-06T06:00:08.942Z,19010606,XBTUSD,Sell,3861,3794.5,MinusTick,542f98e7-b3e4-b78f-ef76-b36480c37d4e,10934,4
2847650,2019-01-06T06:00:13.764Z,19010606,XBTUSD,Buy,1,3795,PlusTick,b4037c7b-fd73-f1bf-146e-818f1bfe2fd8,10935,5
2847651,2019-01-06T06:00:14.083Z,19010606,XBTUSD,Sell,7,3794.5,MinusTick,52075e61-9fc0-d526-b2ad-4af4872841e8,10942,6
2847657,2019-01-06T06:00:16.099Z,19010606,XBTUSD,Sell,1422,3794.5,ZeroMinusTick,8e04f039-8d53-571d-50ab-5e19f27f1b58,12364,7
2847609,2019-01-06T06:00:03.802Z,19010606,XBTUSD,Sell,1702,3794.5,MinusTick,d9dfd46d-e769-93a9-ab7f-3f7b86c47f5c,14066,8
2847644,2019-01-06T06:00:08.247Z,19010606,XBTUSD,Sell,5,3794.5,ZeroMinusTick,c367fe74-61f3-3630-cfb0-2568881d5fa2,14071,9
2847691,2019-01-06T06:00:20.923Z,19010606,XBTUSD,Sell,1000,3794.5,MinusTick,ce7200ba-5955-465e-5821-a273f192a0c2,15071,10
2847692,2019-01-06T06:00:21.083Z,19010606,XBTUSD,Sell,100,3794.5,ZeroMinusTick,a1546a26-927b-b4bb-dea0-7f52501bf9af,15171,11
2847708,2019-01-06T06:00:29.262Z,19010606,XBTUSD,Sell,30,3794.5,ZeroMinusTick,9525a3b6-977f-f0d1-8233-7682abc7d358,15201,12
2847717,2019-01-06T06:00:37.321Z,19010606,XBTUSD,Sell,100,3794.5,ZeroMinusTick,a6c1058b-41fd-f94b-7f1f-8d873fd7b013,15301,13
2847725,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,30,3794.5,ZeroMinusTick,7561f8b1-8aaa-ebb1-e421-c78d171efc7a,15331,14
2847734,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,132,3794.5,ZeroMinusTick,56420d47-b76a-41c4-6875-bd36cf3d3a32,15463,15
2847745,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,ac854d1c-92f8-1478-56be-2b9025435f95,15474,16
2847754,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,837613af-2415-3d98-cd93-c723de4380f2,15485,17
2847768,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,15,3794.5,ZeroMinusTick,58369a70-434c-ab1a-dd35-a85f0258f3ca,15500,18
2847772,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,44812492-bc05-126f-4156-d200e3bbcab4,15511,19
2847611,2019-01-06T06:00:03.802Z,19010606,XBTUSD,Sell,2114,3794.5,ZeroMinusTick,cbc37af2-d5b4-746f-56f6-5c7f8ab09b3b,17625,20
2847647,2019-01-06T06:00:09.186Z,19010606,XBTUSD,Sell,40,3794.5,ZeroMinusTick,f537d90c-c9b9-6d96-2e14-f4096715efa9,17665,21
2847648,2019-01-06T06:00:10.378Z,19010606,XBTUSD,Sell,3966,3794.5,ZeroMinusTick,5193dfc9-6741-369c-a6c2-06e4d649943e,21631,22
2847702,2019-01-06T06:00:28.220Z,19010606,XBTUSD,Sell,15,3794.5,ZeroMinusTick,84aed3c0-56e0-fb04-cece-b9a7fd31b0dd,21646,23
2847722,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,6235,3794.5,ZeroMinusTick,ba220780-c8ed-61a2-0908-01721f3a02ae,27881,24
2847735,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,ef0aab58-aad5-78aa-2044-3c9daf44c59d,27892,25
2847746,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,2000,3794.5,ZeroMinusTick,d74d4a05-a12f-9d1f-b1fd-614a64ba9e23,29892,26
2847685,2019-01-06T06:00:18.918Z,19010606,XBTUSD,Sell,500,3794.5,ZeroMinusTick,1691bfd3-4f8e-3567-893a-2f9ce6e77fb9,30392,27
2847710,2019-01-06T06:00:29.262Z,19010606,XBTUSD,Sell,30,3794.5,ZeroMinusTick,e66c9fcb-9df5-7e84-f8cc-8baaf520c06d,30422,28
2847729,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,100,3794.5,ZeroMinusTick,8c56ca20-6e56-c543-252e-4cae4da16663,30522,29
2847733,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,ecd3d7d0-b8e6-ffc6-b4a3-65849e9fae8d,30533,30
2847744,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,2000,3794.5,ZeroMinusTick,3ec5bf44-fdb2-cbf2-3c53-0aece99b0ff9,32533,31
2847758,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,594e3317-22f2-1c89-240c-9209c1e53a5a,32544,32
2847761,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,3794,3794.5,ZeroMinusTick,85203f9b-d6cc-2d22-ce8f-08aca27c8f22,36338,33
2847771,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,10,3794.5,ZeroMinusTick,32c684c0-03c9-ce4f-5fd9-1708e51e746e,36348,34
2847781,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794.5,ZeroMinusTick,0eaa550c-463e-7826-95c8-2d4eaa7d2876,36359,35
2847784,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,10,3794.5,ZeroMinusTick,d1df7c49-6d29-ad68-89fd-696830bc1d1e,36369,36
2847794,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,MinusTick,eb1cea18-f453-64f5-31fc-11f45e4c6535,36380,37
2847804,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,ee4890b2-cef7-6692-67d8-90d03f0ea5dd,36391,38
2847811,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,99abfd80-607a-9094-21ad-d337ec4159e9,36402,39
2847824,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,d0c6e8e0-581a-d916-1b82-e0edac11c39d,36413,40
2847833,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,6e323ddb-b3f4-a2b0-c977-1e0e05a8f20d,36424,41
2847839,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,d329a061-9dd3-d050-8c1a-625cdfcdc831,36435,42
2847849,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,ef04a083-430d-c219-4b78-d2fa141da90e,36446,43
2847859,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,f6cb43e5-d839-61b9-855b-1c1a73070fde,36457,44
2847865,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,25cdd6dd-847f-8c63-9829-8f1186b2cfdb,36468,45
2847877,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,3166f1b7-666d-525d-f12f-65ce5cff11ac,36479,46
2847883,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,e343a708-ff71-a808-556c-ca11df37bcf0,36490,47
2847893,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,38d500c6-8b35-a3b6-00f8-8c08b48e73a8,36501,48
2847903,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,07b77b47-972a-b898-75cb-ca4b429e000c,36512,49
2847913,2019-01-06T06:00:38.415Z,19010606,XBTUSD,Sell,11,3794,ZeroMinusTick,6f02fc8b-2f36-9530-5bc9-140c51dd9c4f,36523,50
2847653,2019-01-06T06:00:15.371Z,19010606,XBTUSD,Buy,3,3795,PlusTick,7b1f21ea-bbb0-b307-1565-7e5c1a8506d4,36526,51
