id,timestamp,hour,symbol,side,size,price,tickDirection,trdMatchID,volTime,tickTime
2911430,2019-01-06T10:00:14.013Z,19010610,XBTUSD,Sell,2,3795.5,ZeroMinusTick,5aa2d543-ea6c-f7d1-b731-92341ab15326,2,1
2911463,2019-01-06T10:00:20.883Z,19010610,XBTUSD,Sell,10,3795.5,ZeroMinusTick,2485dc84-5175-165e-e1f3-f84188dccbc3,12,2
2911660,2019-01-06T10:01:17.639Z,19010610,XBTUSD,Sell,150,3795.5,ZeroMinusTick,706529bc-cd6e-2570-ecc9-51392ec07c51,162,3
2911602,2019-01-06T10:01:04.189Z,19010610,XBTUSD,Sell,15,3795.5,ZeroMinusTick,9a81eda8-bdd9-cf1f-a8dc-32db4d207319,177,4
2911646,2019-01-06T10:01:14.834Z,19010610,XBTUSD,Sell,97,3795.5,ZeroMinusTick,42bd238e-2451-e505-3b67-1b8bb97a6641,274,5
2911669,2019-01-06T10:01:17.821Z,19010610,XBTUSD,Sell,300,3795.5,ZeroMinusTick,e2eac92d-a84e-084c-03c5-1cc98a785f67,574,6
2911451,2019-01-06T10:00:20.629Z,19010610,XBTUSD,Sell,106,3795.5,ZeroMinusTick,3154b296-0acb-475a-3f46-214c746576fc,680,7
2911457,2019-01-06T10:00:20.650Z,19010610,XBTUSD,Sell,200,3795.5,ZeroMinusTick,73ca9b74-79d9-c58a-6a43-94fcdb48fb26,880,8
2911598,2019-01-06T10:01:01.748Z,19010610,XBTUSD,Sell,600,3795.5,ZeroMinusTick,9205fb1c-f1ab-7f5d-d7a2-70d969dcad63,1480,9
2911421,2019-01-06T10:00:10.392Z,19010610,XBTUSD,Sell,190,3795.5,ZeroMinusTick,eb31b5d8-2be7-9832-250d-97ba0e797994,1670,10
2911461,2019-01-06T10:00:20.883Z,19010610,XBTUSD,Sell,10000,3795.5,ZeroMinusTick,1f09cd06-0272-a21b-212f-4879a0df1e4e,11670,11
2911547,2019-01-06T10:00:43.209Z,19010610,XBTUSD,Buy,2,3796,ZeroPlusTick,3bb8ff69-22f4-ad4b-39c9-c095ddba7096,11672,12
2911601,2019-01-06T10:01:04.189Z,19010610,XBTUSD,Sell,1609,3795.5,ZeroMinusTick,f8d42565-835e-9a99-6e95-38d955e09dee,13281,13
2911439,2019-01-06T10:00:16.837Z,19010610,XBTUSD,Sell,9894,3795.5,ZeroMinusTick,4cfc8b03-44b6-cf2e-8bd2-e7a47fff26ad,23175,14
2911465,2019-01-06T10:00:23.810Z,19010610,XBTUSD,Buy,3000,3796,PlusTick,4f667934-de93-39fe-7905-fa726df4f257,26175,15
2911663,2019-01-06T10:01:17.821Z,19010610,XBTUSD,Sell,116,3795.5,ZeroMinusTick,1b5f47a6-dd2b-f368-2f3d-7719bc04039d,26291,16
2911725,2019-01-06T10:01:21.094Z,19010610,XBTUSD,Sell,2940,3795.5,ZeroMinusTick,520f8423-1261-250d-d545-3648392b9005,29231,17
2911734,2019-01-06T10:01:31.766Z,19010610,XBTUSD,Buy,1000,3796,PlusTick,e76bec7f-eb0e-1b90-1309-3c93090ce674,30231,18
2911464,2019-01-06T10:00:20.883Z,19010610,XBTUSD,Sell,37641,3795.5,ZeroMinusTick,7b5d79a3-0215-138b-4d36-0217d50b46de,67872,19
2911562,2019-01-06T10:00:54.580Z,19010610,XBTUSD,Buy,4000,3796,ZeroPlusTick,1a8afdd1-be54-c9f2-4e95-e51aa613e260,71872,20
2911624,2019-01-06T10:01:08.085Z,19010610,XBTUSD,Buy,7000,3796,PlusTick,09ecb66d-907e-3484-d42d-37b7036d2260,78872,21
2911645,2019-01-06T10:01:14.834Z,19010610,XBTUSD,Sell,103,3795.5,ZeroMinusTick,69a931d9-36db-7829-6773-bdfc6576e910,78975,22
2911665,2019-01-06T10:01:17.821Z,19010610,XBTUSD,Sell,5,3795.5,ZeroMinusTick,4e3b30f0-b2f1-98ad-e943-d53a32314a53,78980,23
2911721,2019-01-06T10:01:21.094Z,19010610,XBTUSD,Sell,6883,3795.5,ZeroMinusTick,484a99c5-3d23-07a3-77c5-563ddd483de4,85863,24
2911729,2019-01-06T10:01:21.183Z,19010610,XBTUSD,Sell,200,3795.5,ZeroMinusTick,60fed8b2-51d0-4f4d-2d85-4a8a4725f683,86063,25
