id,timestamp,hour,symbol,bidPrice,bidSize,askPrice,askSize,midPrice,microPrice
10064344,2019-01-06T07:00:03.705Z,19010607,XBTUSD,3793,613167,3793.5,189749,3793.25,3793.5
10064354,2019-01-06T07:00:04.287Z,19010607,XBTUSD,3793.5,54912,3794,15610,3793.75,3794
10064364,2019-01-06T07:00:04.324Z,19010607,XBTUSD,3793.5,325610,3794,15575,3793.75,3794
10064374,2019-01-06T07:00:04.369Z,19010607,XBTUSD,3793.5,389803,3794,27849,3793.75,3794
10064384,2019-01-06T07:00:04.398Z,19010607,XBTUSD,3793.5,554970,3794,27849,3793.75,3794
10064400,2019-01-06T07:00:04.412Z,19010607,XBTUSD,3793.5,575970,3794,28228,3793.75,3794
10064410,2019-01-06T07:00:04.465Z,19010607,XBTUSD,3793.5,627527,3794,28128,3793.75,3794
10064421,2019-01-06T07:00:04.553Z,19010607,XBTUSD,3793.5,642882,3794,28128,3793.75,3794
10064430,2019-01-06T07:00:04.856Z,19010607,XBTUSD,3793.5,643187,3794,28827,3793.75,3794
10064454,2019-01-06T07:00:05.299Z,19010607,XBTUSD,3793.5,703116,3794,45285,3793.75,3794
10064464,2019-01-06T07:00:05.404Z,19010607,XBTUSD,3793.5,758320,3794,58183,3793.75,3794
10064474,2019-01-06T07:00:05.982Z,19010607,XBTUSD,3793.5,782170,3794,53965,3793.75,3794
10064510,2019-01-06T07:00:07.245Z,19010607,XBTUSD,3793.5,802190,3794,56365,3793.75,3794
10064514,2019-01-06T07:00:07.861Z,19010607,XBTUSD,3793.5,802859,3794,56267,3793.75,3794
10064334,2019-01-06T07:00:03.308Z,19010607,XBTUSD,3793,612096,3793.5,173049,3793.25,3793.5
10064353,2019-01-06T07:00:04.283Z,19010607,XBTUSD,3793.5,54822,3794,15610,3793.75,3794
10064359,2019-01-06T07:00:04.307Z,19010607,XBTUSD,3793.5,306162,3794,15575,3793.75,3794
10064371,2019-01-06T07:00:04.363Z,19010607,XBTUSD,3793.5,380803,3794,27849,3793.75,3794
10064379,2019-01-06T07:00:04.387Z,19010607,XBTUSD,3793.5,465861,3794,27849,3793.75,3794
10064403,2019-01-06T07:00:04.430Z,19010607,XBTUSD,3793.5,589198,3794,28228,3793.75,3794
10064412,2019-01-06T07:00:04.497Z,19010607,XBTUSD,3793.5,630277,3794,28128,3793.75,3794
10064423,2019-01-06T07:00:04.622Z,19010607,XBTUSD,3793.5,642897,3794,28178,3793.75,3794
10064433,2019-01-06T07:00:04.935Z,19010607,XBTUSD,3793.5,647687,3794,34398,3793.75,3794
10064442,2019-01-06T07:00:05.284Z,19010607,XBTUSD,3793.5,703116,3794,34587,3793.75,3794
10064457,2019-01-06T07:00:05.322Z,19010607,XBTUSD,3793.5,703320,3794,45375,3793.75,3794
10064472,2019-01-06T07:00:05.685Z,19010607,XBTUSD,3793.5,768170,3794,57559,3793.75,3794
10064518,2019-01-06T07:00:07.959Z,19010607,XBTUSD,3793.5,812904,3794,50078,3793.75,3794
10064346,2019-01-06T07:00:03.807Z,19010607,XBTUSD,3793.5,48041,3794,16235,3793.75,3794
10064355,2019-01-06T07:00:04.290Z,19010607,XBTUSD,3793.5,175912,3794,15610,3793.75,3794
10064365,2019-01-06T07:00:04.328Z,19010607,XBTUSD,3793.5,335739,3794,15575,3793.75,3794
10064375,2019-01-06T07:00:04.372Z,19010607,XBTUSD,3793.5,394803,3794,27849,3793.75,3794
10064382,2019-01-06T07:00:04.393Z,19010607,XBTUSD,3793.5,476970,3794,27849,3793.75,3794
10064402,2019-01-06T07:00:04.428Z,19010607,XBTUSD,3793.5,580766,3794,28228,3793.75,3794
10064415,2019-01-06T07:00:04.526Z,19010607,XBTUSD,3793.5,642167,3794,28128,3793.75,3794
10064426,2019-01-06T07:00:04.731Z,19010607,XBTUSD,3793.5,642987,3794,36898,3793.75,3794
10064435,2019-01-06T07:00:05.034Z,19010607,XBTUSD,3793.5,651287,3794,34398,3793.75,3794
10064455,2019-01-06T07:00:05.310Z,19010607,XBTUSD,3793.5,703287,3794,45285,3793.75,3794
10064467,2019-01-06T07:00:05.541Z,19010607,XBTUSD,3793.5,768170,3794,57558,3793.75,3794
10064475,2019-01-06T07:00:06.402Z,19010607,XBTUSD,3793.5,802170,3794,53965,3793.75,3794
10064507,2019-01-06T07:00:06.873Z,19010607,XBTUSD,3793.5,802170,3794,56264,3793.75,3794
10064574,2019-01-06T07:00:09.465Z,19010607,XBTUSD,3793.5,732838,3794,54744,3793.75,3794
10064348,2019-01-06T07:00:04.216Z,19010607,XBTUSD,3793.5,89285,3794,15610,3793.75,3794
10064357,2019-01-06T07:00:04.301Z,19010607,XBTUSD,3793.5,305912,3794,15575,3793.75,3794
10064369,2019-01-06T07:00:04.350Z,19010607,XBTUSD,3793.5,355803,3794,19589,3793.75,3794
10064377,2019-01-06T07:00:04.378Z,19010607,XBTUSD,3793.5,451861,3794,27849,3793.75,3794
10064406,2019-01-06T07:00:04.448Z,19010607,XBTUSD,3793.5,616940,3794,28228,3793.75,3794
10064411,2019-01-06T07:00:04.468Z,19010607,XBTUSD,3793.5,629777,3794,28128,3793.75,3794
10064422,2019-01-06T07:00:04.563Z,19010607,XBTUSD,3793.5,642897,3794,28128,3793.75,3794
10064432,2019-01-06T07:00:04.899Z,19010607,XBTUSD,3793.5,647687,3794,28827,3793.75,3794
10064440,2019-01-06T07:00:05.168Z,19010607,XBTUSD,3793.5,703087,3794,34398,3793.75,3794
10064459,2019-01-06T07:00:05.328Z,19010607,XBTUSD,3793.5,703320,3794,59287,3793.75,3794
10064465,2019-01-06T07:00:05.472Z,19010607,XBTUSD,3793.5,758320,3794,57558,3793.75,3794
10064476,2019-01-06T07:00:06.499Z,19010607,XBTUSD,3793.5,802170,3794,54002,3793.75,3794
10064516,2019-01-06T07:00:07.905Z,19010607,XBTUSD,3793.5,812904,3794,56267,3793.75,3794
10064536,2019-01-06T07:00:08.623Z,19010607,XBTUSD,3793.5,814160,3794,50741,3793.75,3794
10064572,2019-01-06T07:00:09.376Z,19010607,XBTUSD,3793.5,732938,3794,52744,3793.75,3794
10064580,2019-01-06T07:00:09.737Z,19010607,XBTUSD,3793.5,735047,3794,55692,3793.75,3794
10064628,2019-01-06T07:00:10.635Z,19010607,XBTUSD,3793.5,675232,3794,56075,3793.75,3794
10064631,2019-01-06T07:00:10.659Z,19010607,XBTUSD,3793.5,655532,3794,56075,3793.75,3794
10064652,2019-01-06T07:00:10.938Z,19010607,XBTUSD,3793.5,649692,3794,56883,3793.75,3794
10064662,2019-01-06T07:00:11.773Z,19010607,XBTUSD,3793.5,649362,3794,55788,3793.75,3794
10064707,2019-01-06T07:00:12.327Z,19010607,XBTUSD,3793.5,659377,3794,55790,3793.75,3794
10064345,2019-01-06T07:00:03.721Z,19010607,XBTUSD,3793.5,10251,3794,16235,3793.75,3794
10064363,2019-01-06T07:00:04.319Z,19010607,XBTUSD,3793.5,325460,3794,15575,3793.75,3794
10064373,2019-01-06T07:00:04.367Z,19010607,XBTUSD,3793.5,387803,3794,27849,3793.75,3794
10064385,2019-01-06T07:00:04.400Z,19010607,XBTUSD,3793.5,555970,3794,27849,3793.75,3794
10064399,2019-01-06T07:00:04.408Z,19010607,XBTUSD,3793.5,575970,3794,27849,3793.75,3794
10064409,2019-01-06T07:00:04.462Z,19010607,XBTUSD,3793.5,623027,3794,28128,3793.75,3794
10064419,2019-01-06T07:00:04.543Z,19010607,XBTUSD,3793.5,642582,3794,28128,3793.75,3794
10064428,2019-01-06T07:00:04.761Z,19010607,XBTUSD,3793.5,643087,3794,37087,3793.75,3794
10064438,2019-01-06T07:00:05.141Z,19010607,XBTUSD,3793.5,681287,3794,34398,3793.75,3794
10064461,2019-01-06T07:00:05.342Z,19010607,XBTUSD,3793.5,703320,3794,59990,3793.75,3794
10064466,2019-01-06T07:00:05.485Z,19010607,XBTUSD,3793.5,758170,3794,57558,3793.75,3794
10064477,2019-01-06T07:00:06.517Z,19010607,XBTUSD,3793.5,802170,3794,50907,3793.75,3794
10064519,2019-01-06T07:00:07.980Z,19010607,XBTUSD,3793.5,802874,3794,50078,3793.75,3794
10064533,2019-01-06T07:00:08.397Z,19010607,XBTUSD,3793.5,802904,3794,50122,3793.75,3794
10064568,2019-01-06T07:00:09.246Z,19010607,XBTUSD,3793.5,738349,3794,50743,3793.75,3794
10064581,2019-01-06T07:00:09.914Z,19010607,XBTUSD,3793.5,735047,3794,56692,3793.75,3794
10064622,2019-01-06T07:00:10.581Z,19010607,XBTUSD,3793.5,705017,3794,56073,3793.75,3794
10064657,2019-01-06T07:00:11.325Z,19010607,XBTUSD,3793.5,649562,3794,55886,3793.75,3794
10064712,2019-01-06T07:00:13.037Z,19010607,XBTUSD,3793.5,658708,3794,54123,3793.75,3794
10064728,2019-01-06T07:00:13.108Z,19010607,XBTUSD,3793.5,658736,3794,53124,3793.75,3794
10064738,2019-01-06T07:00:13.895Z,19010607,XBTUSD,3793.5,652114,3794,48127,3793.75,3794
10064338,2019-01-06T07:00:03.623Z,19010607,XBTUSD,3793,613167,3793.5,173249,3793.25,3793.5
10064349,2019-01-06T07:00:04.234Z,19010607,XBTUSD,3793.5,89321,3794,15610,3793.75,3794
10064356,2019-01-06T07:00:04.291Z,19010607,XBTUSD,3793.5,175912,3794,15575,3793.75,3794
10064367,2019-01-06T07:00:04.333Z,19010607,XBTUSD,3793.5,355703,3794,15575,3793.75,3794
