id,timestamp,hour,symbol,side,size,price,tickDirection,trdMatchID,volTime,tickTime
3040263,2019-01-06T14:00:03.850Z,19010614,XBTUSD,Buy,200,3818.5,ZeroPlusTick,d372c085-f2d0-0d14-2997-c8d433ac57d1,200,1
3040313,2019-01-06T14:00:10.637Z,19010614,XBTUSD,Buy,1000,3818.5,ZeroPlusTick,f55f21eb-3821-094d-dbcb-542d8f9fe902,1200,2
3040322,2019-01-06T14:00:11.397Z,19010614,XBTUSD,Buy,800,3818.5,ZeroPlusTick,172ce256-4530-4e15-acff-01ce01fb6d1a,2000,3
3040283,2019-01-06T14:00:05.254Z,19010614,XBTUSD,Buy,400,3818.5,ZeroPlusTick,de5200d3-84a9-d7e5-0228-35ac2f3b64f3,2400,4
3040288,2019-01-06T14:00:06.010Z,19010614,XBTUSD,Buy,166,3818.5,ZeroPlusTick,23689dee-a550-8832-2a6e-62c046ffb324,2566,5
3040299,2019-01-06T14:00:07.595Z,19010614,XBTUSD,Buy,3197,3818.5,ZeroPlusTick,3ce153f3-34d7-b1e4-1cb6-dbe5dbcbd4f7,5763,6
3040334,2019-01-06T14:00:13.024Z,19010614,XBTUSD,Buy,31,3818.5,ZeroPlusTick,cdcb5b31-c3fc-ed7d-e986-0c123c24f56d,5794,7
3040349,2019-01-06T14:00:15.659Z,19010614,XBTUSD,Buy,5705,3818.5,ZeroPlusTick,9acd9b2e-7299-43b7-1858-c5f4a5412d9c,11499,8
3040358,2019-01-06T14:00:18.884Z,19010614,XBTUSD,Sell,4129,3818,MinusTick,47e9ce59-1868-eccd-9257-74683766bd8b,15628,9
3040362,2019-01-06T14:00:20.790Z,19010614,XBTUSD,Buy,1000,3818.5,PlusTick,bd133974-42f7-cdd1-0b56-a49e59299dc7,16628,10
3040370,2019-01-06T14:00:22.573Z,19010614,XBTUSD,Buy,225,3818.5,ZeroPlusTick,95a032c9-681c-021f-9b7c-51493d5ab7b3,16853,11
3040380,2019-01-06T14:00:24.719Z,19010614,XBTUSD,Buy,340,3818.5,PlusTick,8640c61e-97fb-5d1b-e8fa-819a991d58fe,17193,12
3040398,2019-01-06T14:00:29.135Z,19010614,XBTUSD,Buy,2004,3818.5,ZeroPlusTick,ae880cc2-914e-09df-da58-27f8b475cf35,19197,13
3040407,2019-01-06T14:00:29.684Z,19010614,XBTUSD,Buy,11,3818.5,ZeroPlusTick,e8d1de24-ac35-aa1c-6707-8676ee88210d,19208,14
