id,timestamp,secondTime,hour,symbol,bidPrice,bidSize,askPrice,askSize,midPrice,microPrice
1523023,2018-12-21 05:48:19.490,1218054819,18122105,XBTUSD,3892,181119,3892.5,75025,3892.25,3892.5
1523037,2018-12-21 05:48:19.673,1218054819,18122105,XBTUSD,3892,143120,3892.5,43554,3892.25,3892.5
1523047,2018-12-21 05:48:19.817,1218054819,18122105,XBTUSD,3892,139328,3892.5,43676,3892.25,3892.5
1522919,2018-12-21 05:48:18.304,1218054818,18122105,XBTUSD,3892,202639,3892.5,150024,3892.25,3892.5
1522931,2018-12-21 05:48:18.557,1218054818,18122105,XBTUSD,3892,190146,3892.5,124105,3892.25,3892.5
1522941,2018-12-21 05:48:18.605,1218054818,18122105,XBTUSD,3892,277396,3892.5,121855,3892.25,3892.5
1522951,2018-12-21 05:48:18.737,1218054818,18122105,XBTUSD,3892,304695,3892.5,129733,3892.25,3892.5
1522967,2018-12-21 05:48:19.090,1218054819,18122105,XBTUSD,3892,196949,3892.5,105495,3892.25,3892.5
1523014,2018-12-21 05:48:19.189,1218054819,18122105,XBTUSD,3892,196949,3892.5,105394,3892.25,3892.5
1523028,2018-12-21 05:48:19.596,1218054819,18122105,XBTUSD,3892,137119,3892.5,77025,3892.25,3892.5
1523038,2018-12-21 05:48:19.701,1218054819,18122105,XBTUSD,3892,146120,3892.5,43554,3892.25,3892.5
1523048,2018-12-21 05:48:19.834,1218054819,18122105,XBTUSD,3892,139328,3892.5,40346,3892.25,3892.5
1522923,2018-12-21 05:48:18.388,1218054818,18122105,XBTUSD,3892,197639,3892.5,150025,3892.25,3892.5
1522933,2018-12-21 05:48:18.574,1218054818,18122105,XBTUSD,3892,200146,3892.5,124105,3892.25,3892.5
1522943,2018-12-21 05:48:18.616,1218054818,18122105,XBTUSD,3892,293596,3892.5,121855,3892.25,3892.5
1522952,2018-12-21 05:48:18.745,1218054818,18122105,XBTUSD,3892,304445,3892.5,129733,3892.25,3892.5
1522961,2018-12-21 05:48:18.882,1218054818,18122105,XBTUSD,3892,194983,3892.5,116245,3892.25,3892.5
1523019,2018-12-21 05:48:19.239,1218054819,18122105,XBTUSD,3892,186119,3892.5,105325,3892.25,3892.5
1523029,2018-12-21 05:48:19.614,1218054819,18122105,XBTUSD,3892,140119,3892.5,77025,3892.25,3892.5
1523039,2018-12-21 05:48:19.704,1218054819,18122105,XBTUSD,3892,116120,3892.5,43554,3892.25,3892.5
1523049,2018-12-21 05:48:19.850,1218054819,18122105,XBTUSD,3892,137328,3892.5,40346,3892.25,3892.5
1522924,2018-12-21 05:48:18.393,1218054818,18122105,XBTUSD,3892,197639,3892.5,153355,3892.25,3892.5
1522934,2018-12-21 05:48:18.577,1218054818,18122105,XBTUSD,3892,230146,3892.5,124105,3892.25,3892.5
1522944,2018-12-21 05:48:18.634,1218054818,18122105,XBTUSD,3892,293620,3892.5,121855,3892.25,3892.5
1522953,2018-12-21 05:48:18.759,1218054818,18122105,XBTUSD,3892,309445,3892.5,129733,3892.25,3892.5
1522962,2018-12-21 05:48:18.897,1218054818,18122105,XBTUSD,3892,194983,3892.5,106245,3892.25,3892.5
1523020,2018-12-21 05:48:19.277,1218054819,18122105,XBTUSD,3892,186119,3892.5,81025,3892.25,3892.5
1523030,2018-12-21 05:48:19.618,1218054819,18122105,XBTUSD,3892,144119,3892.5,77025,3892.25,3892.5
1523040,2018-12-21 05:48:19.713,1218054819,18122105,XBTUSD,3892,114120,3892.5,43554,3892.25,3892.5
1523050,2018-12-21 05:48:19.863,1218054819,18122105,XBTUSD,3892,137268,3892.5,40346,3892.25,3892.5
1522925,2018-12-21 05:48:18.482,1218054818,18122105,XBTUSD,3892,200639,3892.5,153355,3892.25,3892.5
1522935,2018-12-21 05:48:18.583,1218054818,18122105,XBTUSD,3892,230396,3892.5,124105,3892.25,3892.5
1522945,2018-12-21 05:48:18.636,1218054818,18122105,XBTUSD,3892,293680,3892.5,121855,3892.25,3892.5
1522954,2018-12-21 05:48:18.804,1218054818,18122105,XBTUSD,3892,309383,3892.5,129733,3892.25,3892.5
1522963,2018-12-21 05:48:18.913,1218054818,18122105,XBTUSD,3892,195564,3892.5,106245,3892.25,3892.5
1523021,2018-12-21 05:48:19.430,1218054819,18122105,XBTUSD,3892,186119,3892.5,80025,3892.25,3892.5
1523031,2018-12-21 05:48:19.620,1218054819,18122105,XBTUSD,3892,144119,3892.5,71899,3892.25,3892.5
1523041,2018-12-21 05:48:19.735,1218054819,18122105,XBTUSD,3892,111620,3892.5,43554,3892.25,3892.5
1523051,2018-12-21 05:48:19.891,1218054819,18122105,XBTUSD,3892,137268,3892.5,47346,3892.25,3892.5
1522916,2018-12-21 05:48:18.254,1218054818,18122105,XBTUSD,3892,201701,3892.5,150024,3892.25,3892.5
1522926,2018-12-21 05:48:18.494,1218054818,18122105,XBTUSD,3892,200639,3892.5,151105,3892.25,3892.5
1522936,2018-12-21 05:48:18.588,1218054818,18122105,XBTUSD,3892,235396,3892.5,124105,3892.25,3892.5
1522946,2018-12-21 05:48:18.645,1218054818,18122105,XBTUSD,3892,298680,3892.5,121855,3892.25,3892.5
1522955,2018-12-21 05:48:18.819,1218054818,18122105,XBTUSD,3892,305383,3892.5,129733,3892.25,3892.5
1522964,2018-12-21 05:48:18.939,1218054818,18122105,XBTUSD,3892,194964,3892.5,106495,3892.25,3892.5
1523022,2018-12-21 05:48:19.454,1218054819,18122105,XBTUSD,3892,186119,3892.5,75025,3892.25,3892.5
1523032,2018-12-21 05:48:19.627,1218054819,18122105,XBTUSD,3892,144119,3892.5,51899,3892.25,3892.5
1523042,2018-12-21 05:48:19.747,1218054819,18122105,XBTUSD,3892,111620,3892.5,43676,3892.25,3892.5
1523052,2018-12-21 05:48:19.905,1218054819,18122105,XBTUSD,3892,137418,3892.5,47096,3892.25,3892.5
1522917,2018-12-21 05:48:18.261,1218054818,18122105,XBTUSD,3892,202701,3892.5,150024,3892.25,3892.5
1522927,2018-12-21 05:48:18.497,1218054818,18122105,XBTUSD,3892,191096,3892.5,151105,3892.25,3892.5
1522937,2018-12-21 05:48:18.591,1218054818,18122105,XBTUSD,3892,245396,3892.5,124105,3892.25,3892.5
1522947,2018-12-21 05:48:18.659,1218054818,18122105,XBTUSD,3892,303680,3892.5,121855,3892.25,3892.5
1522956,2018-12-21 05:48:18.830,1218054818,18122105,XBTUSD,3892,305383,3892.5,119745,3892.25,3892.5
1522965,2018-12-21 05:48:18.966,1218054818,18122105,XBTUSD,3892,184949,3892.5,106495,3892.25,3892.5
1523017,2018-12-21 05:48:19.237,1218054819,18122105,XBTUSD,3892,186099,3892.5,105375,3892.25,3892.5
1523026,2018-12-21 05:48:19.567,1218054819,18122105,XBTUSD,3892,131119,3892.5,77025,3892.25,3892.5
1523035,2018-12-21 05:48:19.658,1218054819,18122105,XBTUSD,3892,146120,3892.5,51899,3892.25,3892.5
1523045,2018-12-21 05:48:19.804,1218054819,18122105,XBTUSD,3892,134328,3892.5,43676,3892.25,3892.5
1523055,2018-12-21 05:48:19.985,1218054819,18122105,XBTUSD,3892,137418,3892.5,45869,3892.25,3892.5
1522918,2018-12-21 05:48:18.287,1218054818,18122105,XBTUSD,3892,202739,3892.5,150024,3892.25,3892.5
1522928,2018-12-21 05:48:18.513,1218054818,18122105,XBTUSD,3892,191096,3892.5,148105,3892.25,3892.5
1522938,2018-12-21 05:48:18.593,1218054818,18122105,XBTUSD,3892,255396,3892.5,124105,3892.25,3892.5
1522948,2018-12-21 05:48:18.662,1218054818,18122105,XBTUSD,3892,303680,3892.5,130200,3892.25,3892.5
1522957,2018-12-21 05:48:18.847,1218054818,18122105,XBTUSD,3892,196383,3892.5,119745,3892.25,3892.5
1522966,2018-12-21 05:48:19.003,1218054819,18122105,XBTUSD,3892,184949,3892.5,105495,3892.25,3892.5
1523018,2018-12-21 05:48:19.238,1218054819,18122105,XBTUSD,3892,186119,3892.5,105375,3892.25,3892.5
1523027,2018-12-21 05:48:19.583,1218054819,18122105,XBTUSD,3892,130119,3892.5,77025,3892.25,3892.5
1523036,2018-12-21 05:48:19.666,1218054819,18122105,XBTUSD,3892,143120,3892.5,51899,3892.25,3892.5
1523046,2018-12-21 05:48:19.814,1218054819,18122105,XBTUSD,3892,136328,3892.5,43676,3892.25,3892.5
1523056,2018-12-21 05:48:19.998,1218054819,18122105,XBTUSD,3892,138391,3892.5,45869,3892.25,3892.5
1522920,2018-12-21 05:48:18.340,1218054818,18122105,XBTUSD,3892,202639,3892.5,145224,3892.25,3892.5
1522929,2018-12-21 05:48:18.522,1218054818,18122105,XBTUSD,3892,189896,3892.5,148105,3892.25,3892.5
1522939,2018-12-21 05:48:18.598,1218054818,18122105,XBTUSD,3892,257396,3892.5,124105,3892.25,3892.5
1522949,2018-12-21 05:48:18.675,1218054818,18122105,XBTUSD,3892,294680,3892.5,130200,3892.25,3892.5
1522959,2018-12-21 05:48:18.859,1218054818,18122105,XBTUSD,3892,195383,3892.5,119245,3892.25,3892.5
1522968,2018-12-21 05:48:19.120,1218054819,18122105,XBTUSD,3892,196949,3892.5,105175,3892.25,3892.5
1523015,2018-12-21 05:48:19.208,1218054819,18122105,XBTUSD,3892,196949,3892.5,105375,3892.25,3892.5
1523024,2018-12-21 05:48:19.523,1218054819,18122105,XBTUSD,3892,181119,3892.5,80025,3892.25,3892.5
1523033,2018-12-21 05:48:19.647,1218054819,18122105,XBTUSD,3892,146119,3892.5,51899,3892.25,3892.5
1523043,2018-12-21 05:48:19.758,1218054819,18122105,XBTUSD,3892,131620,3892.5,43676,3892.25,3892.5
1523053,2018-12-21 05:48:19.927,1218054819,18122105,XBTUSD,3892,137418,3892.5,57129,3892.25,3892.5
1522921,2018-12-21 05:48:18.342,1218054818,18122105,XBTUSD,3892,197639,3892.5,145224,3892.25,3892.5
1522930,2018-12-21 05:48:18.537,1218054818,18122105,XBTUSD,3892,189896,3892.5,124105,3892.25,3892.5
1522940,2018-12-21 05:48:18.603,1218054818,18122105,XBTUSD,3892,277396,3892.5,124105,3892.25,3892.5
1522950,2018-12-21 05:48:18.706,1218054818,18122105,XBTUSD,3892,294680,3892.5,129733,3892.25,3892.5
1522960,2018-12-21 05:48:18.863,1218054818,18122105,XBTUSD,3892,194983,3892.5,119245,3892.25,3892.5
1522969,2018-12-21 05:48:19.157,1218054819,18122105,XBTUSD,3892,196949,3892.5,105194,3892.25,3892.5
1523016,2018-12-21 05:48:19.224,1218054819,18122105,XBTUSD,3892,198099,3892.5,105375,3892.25,3892.5
1523025,2018-12-21 05:48:19.546,1218054819,18122105,XBTUSD,3892,181119,3892.5,77025,3892.25,3892.5
1523034,2018-12-21 05:48:19.654,1218054819,18122105,XBTUSD,3892,146144,3892.5,51899,3892.25,3892.5
1523044,2018-12-21 05:48:19.776,1218054819,18122105,XBTUSD,3892,131828,3892.5,43676,3892.25,3892.5
1523054,2018-12-21 05:48:19.980,1218054819,18122105,XBTUSD,3892,137418,3892.5,52869,3892.25,3892.5
1523115,2018-12-21 05:54:29.425,1218055429,18122105,XBTUSD,3926.5,47805,3927,695224,3926.75,3927
1523120,2018-12-21 05:54:29.486,1218055429,18122105,XBTUSD,3926.5,46205,3927,695224,3926.75,3927
1523121,2018-12-21 05:54:29.492,1218055429,18122105,XBTUSD,3926.5,46205,3927,697224,3926.75,3927
1523122,2018-12-21 05:54:29.502,1218055429,18122105,XBTUSD,3926.5,43205,3927,697224,3926.75,3927
1523123,2018-12-21 05:54:29.511,1218055429,18122105,XBTUSD,3926.5,43205,3927,697286,3926.75,3927
1523124,2018-12-21 05:54:29.522,1218055429,18122105,XBTUSD,3926.5,43205,3927,698787,3926.75,3927
1523125,2018-12-21 05:54:29.523,1218055429,18122105,XBTUSD,3926.5,58205,3927,698787,3926.75,3927
1523126,2018-12-21 05:54:29.547,1218055429,18122105,XBTUSD,3926.5,58205,3927,700833,3926.75,3927
1523127,2018-12-21 05:54:29.561,1218055429,18122105,XBTUSD,3926.5,57705,3927,700833,3926.75,3927
1523128,2018-12-21 05:54:29.579,1218055429,18122105,XBTUSD,3926.5,57705,3927,700872,3926.75,3927
1523129,2018-12-21 05:54:29.589,1218055429,18122105,XBTUSD,3926.5,53705,3927,700872,3926.75,3927
1523130,2018-12-21 05:54:29.625,1218055429,18122105,XBTUSD,3926.5,33705,3927,700872,3926.75,3927
1523131,2018-12-21 05:54:29.705,1218055429,18122105,XBTUSD,3926.5,33755,3927,700872,3926.75,3927
1523132,2018-12-21 05:54:29.778,1218055429,18122105,XBTUSD,3926.5,33755,3927,703026,3926.75,3927
1523133,2018-12-21 05:54:29.968,1218055429,18122105,XBTUSD,3926.5,33755,3927,702726,3926.75,3927
1523156,2018-12-21 05:54:30.006,1218055430,18122105,XBTUSD,3926.5,33755,3927,702826,3926.75,3927
1523157,2018-12-21 05:54:30.010,1218055430,18122105,XBTUSD,3926.5,32755,3927,702826,3926.75,3927
1523158,2018-12-21 05:54:30.020,1218055430,18122105,XBTUSD,3926.5,32755,3927,702824,3926.75,3927
1523159,2018-12-21 05:54:31.273,1218055431,18122105,XBTUSD,3926.5,32755,3927,703824,3926.75,3927
1523160,2018-12-21 05:54:31.288,1218055431,18122105,XBTUSD,3926.5,32755,3927,703934,3926.75,3927
1523161,2018-12-21 05:54:31.296,1218055431,18122105,XBTUSD,3926.5,32755,3927,705934,3926.75,3927
1523173,2018-12-21 05:54:31.374,1218055431,18122105,XBTUSD,3926.5,32793,3927,705927,3926.75,3927
1523183,2018-12-21 05:54:31.559,1218055431,18122105,XBTUSD,3926.5,42893,3927,561927,3926.75,3927
1523193,2018-12-21 05:54:31.766,1218055431,18122105,XBTUSD,3926.5,42058,3927,522686,3926.75,3927
1523211,2018-12-21 05:54:31.802,1218055431,18122105,XBTUSD,3926.5,39058,3927,521486,3926.75,3927
1523221,2018-12-21 05:54:31.944,1218055431,18122105,XBTUSD,3926.5,37058,3927,550461,3926.75,3927
1523231,2018-12-21 05:54:32.093,1218055432,18122105,XBTUSD,3926.5,33058,3927,552487,3926.75,3927
1523241,2018-12-21 05:54:32.189,1218055432,18122105,XBTUSD,3926.5,32358,3927,533695,3926.75,3927
