id,timestamp,hour,symbol,bidPrice,bidSize,askPrice,askSize,midPrice,microPrice
10147428,2019-01-06T08:00:02.823Z,19010608,XBTUSD,3788,550733,3788.5,14690,3788.25,3788.5
10147439,2019-01-06T08:00:03.408Z,19010608,XBTUSD,3788,565763,3788.5,14640,3788.25,3788.5
10147452,2019-01-06T08:00:03.702Z,19010608,XBTUSD,3788,569198,3788.5,13929,3788.25,3788.5
10147477,2019-01-06T08:00:04.390Z,19010608,XBTUSD,3788,608600,3788.5,16503,3788.25,3788.5
10147483,2019-01-06T08:00:04.518Z,19010608,XBTUSD,3788,600058,3788.5,14484,3788.25,3788.5
10147441,2019-01-06T08:00:03.480Z,19010608,XBTUSD,3788,566275,3788.5,14829,3788.25,3788.5
10147453,2019-01-06T08:00:03.772Z,19010608,XBTUSD,3788,570998,3788.5,13929,3788.25,3788.5
10147479,2019-01-06T08:00:04.495Z,19010608,XBTUSD,3788,608600,3788.5,14504,3788.25,3788.5
10147484,2019-01-06T08:00:04.521Z,19010608,XBTUSD,3788,601308,3788.5,14484,3788.25,3788.5
10147494,2019-01-06T08:00:04.775Z,19010608,XBTUSD,3788,658924,3788.5,14534,3788.25,3788.5
10147430,2019-01-06T08:00:02.823Z,19010608,XBTUSD,3788,565733,3788.5,14690,3788.25,3788.5
10147443,2019-01-06T08:00:03.499Z,19010608,XBTUSD,3788,566313,3788.5,14329,3788.25,3788.5
10147448,2019-01-06T08:00:03.648Z,19010608,XBTUSD,3788,567962,3788.5,14329,3788.25,3788.5
10147458,2019-01-06T08:00:03.941Z,19010608,XBTUSD,3788,594987,3788.5,13903,3788.25,3788.5
10147472,2019-01-06T08:00:04.261Z,19010608,XBTUSD,3788,619390,3788.5,13903,3788.25,3788.5
10147481,2019-01-06T08:00:04.512Z,19010608,XBTUSD,3788,598600,3788.5,14484,3788.25,3788.5
10147491,2019-01-06T08:00:04.635Z,19010608,XBTUSD,3788,639745,3788.5,14484,3788.25,3788.5
10147440,2019-01-06T08:00:03.411Z,19010608,XBTUSD,3788,565763,3788.5,14829,3788.25,3788.5
10147451,2019-01-06T08:00:03.687Z,19010608,XBTUSD,3788,569212,3788.5,13929,3788.25,3788.5
10147473,2019-01-06T08:00:04.280Z,19010608,XBTUSD,3788,619390,3788.5,15903,3788.25,3788.5
10147488,2019-01-06T08:00:04.536Z,19010608,XBTUSD,3788,607690,3788.5,14484,3788.25,3788.5
10147495,2019-01-06T08:00:04.810Z,19010608,XBTUSD,3788,658952,3788.5,14534,3788.25,3788.5
10147562,2019-01-06T08:00:04.911Z,19010608,XBTUSD,3788,659076,3788.5,14515,3788.25,3788.5
10147569,2019-01-06T08:00:05.508Z,19010608,XBTUSD,3788.5,55421,3789,32400,3788.75,3789
10147577,2019-01-06T08:00:05.616Z,19010608,XBTUSD,3788.5,108437,3789,32400,3788.75,3789
10147587,2019-01-06T08:00:05.997Z,19010608,XBTUSD,3788.5,118537,3789,30885,3788.75,3789
10147623,2019-01-06T08:00:06.682Z,19010608,XBTUSD,3788.5,163832,3789,30885,3788.75,3789
10147635,2019-01-06T08:00:07.315Z,19010608,XBTUSD,3788.5,179828,3789,30885,3788.75,3789
10147650,2019-01-06T08:00:07.474Z,19010608,XBTUSD,3788.5,187546,3789,30885,3788.75,3789
10147653,2019-01-06T08:00:07.597Z,19010608,XBTUSD,3788.5,189629,3789,30885,3788.75,3789
10147663,2019-01-06T08:00:07.633Z,19010608,XBTUSD,3788.5,234442,3789,30885,3788.75,3789
10147673,2019-01-06T08:00:07.675Z,19010608,XBTUSD,3788.5,303416,3789,31885,3788.75,3789
10147427,2019-01-06T08:00:02.823Z,19010608,XBTUSD,3788,540733,3788.5,14690,3788.25,3788.5
10147445,2019-01-06T08:00:03.504Z,19010608,XBTUSD,3788,566437,3788.5,14329,3788.25,3788.5
10147455,2019-01-06T08:00:03.783Z,19010608,XBTUSD,3788,593727,3788.5,13903,3788.25,3788.5
10147459,2019-01-06T08:00:03.948Z,19010608,XBTUSD,3788,596487,3788.5,13903,3788.25,3788.5
10147474,2019-01-06T08:00:04.283Z,19010608,XBTUSD,3788,619390,3788.5,17903,3788.25,3788.5
10147487,2019-01-06T08:00:04.534Z,19010608,XBTUSD,3788,592558,3788.5,14484,3788.25,3788.5
10147496,2019-01-06T08:00:04.818Z,19010608,XBTUSD,3788,658952,3788.5,14514,3788.25,3788.5
10147568,2019-01-06T08:00:05.487Z,19010608,XBTUSD,3788,658835,3789,32400,3788.5,3789
10147578,2019-01-06T08:00:05.672Z,19010608,XBTUSD,3788.5,110437,3789,32400,3788.75,3789
10147588,2019-01-06T08:00:06.013Z,19010608,XBTUSD,3788.5,118637,3789,30885,3788.75,3789
10147627,2019-01-06T08:00:06.866Z,19010608,XBTUSD,3788.5,167928,3789,30885,3788.75,3789
10147636,2019-01-06T08:00:07.329Z,19010608,XBTUSD,3788.5,183362,3789,30885,3788.75,3789
10147649,2019-01-06T08:00:07.456Z,19010608,XBTUSD,3788.5,187462,3789,30885,3788.75,3789
10147656,2019-01-06T08:00:07.607Z,19010608,XBTUSD,3788.5,214779,3789,30885,3788.75,3789
10147668,2019-01-06T08:00:07.653Z,19010608,XBTUSD,3788.5,300251,3789,30885,3788.75,3789
10147680,2019-01-06T08:00:07.765Z,19010608,XBTUSD,3788.5,339567,3789,31885,3788.75,3789
10147689,2019-01-06T08:00:07.914Z,19010608,XBTUSD,3788.5,369846,3789,33887,3788.75,3789
10147705,2019-01-06T08:00:08.168Z,19010608,XBTUSD,3788.5,396919,3789,34180,3788.75,3789
10147708,2019-01-06T08:00:08.208Z,19010608,XBTUSD,3788.5,399556,3789,34180,3788.75,3789
10147438,2019-01-06T08:00:03.360Z,19010608,XBTUSD,3788,565733,3788.5,14640,3788.25,3788.5
10147450,2019-01-06T08:00:03.653Z,19010608,XBTUSD,3788,569212,3788.5,14329,3788.25,3788.5
10147476,2019-01-06T08:00:04.389Z,19010608,XBTUSD,3788,619400,3788.5,15903,3788.25,3788.5
10147486,2019-01-06T08:00:04.530Z,19010608,XBTUSD,3788,602558,3788.5,14484,3788.25,3788.5
10147564,2019-01-06T08:00:05.346Z,19010608,XBTUSD,3788,659038,3788.5,14516,3788.25,3788.5
10147574,2019-01-06T08:00:05.526Z,19010608,XBTUSD,3788.5,104337,3789,32400,3788.75,3789
10147585,2019-01-06T08:00:05.921Z,19010608,XBTUSD,3788.5,116537,3789,32400,3788.75,3789
10147624,2019-01-06T08:00:06.723Z,19010608,XBTUSD,3788.5,163828,3789,30885,3788.75,3789
10147633,2019-01-06T08:00:07.157Z,19010608,XBTUSD,3788.5,175828,3789,30885,3788.75,3789
10147648,2019-01-06T08:00:07.335Z,19010608,XBTUSD,3788.5,183462,3789,30885,3788.75,3789
10147654,2019-01-06T08:00:07.604Z,19010608,XBTUSD,3788.5,191629,3789,30885,3788.75,3789
10147667,2019-01-06T08:00:07.652Z,19010608,XBTUSD,3788.5,286262,3789,30885,3788.75,3789
10147681,2019-01-06T08:00:07.777Z,19010608,XBTUSD,3788.5,339567,3789,31887,3788.75,3789
10147690,2019-01-06T08:00:07.917Z,19010608,XBTUSD,3788.5,369946,3789,33987,3788.75,3789
10147704,2019-01-06T08:00:08.136Z,19010608,XBTUSD,3788.5,396294,3789,34180,3788.75,3789
10147736,2019-01-06T08:00:08.397Z,19010608,XBTUSD,3788.5,510151,3789,34506,3788.75,3789
10147744,2019-01-06T08:00:08.668Z,19010608,XBTUSD,3788.5,603011,3789,34333,3788.75,3789
10147757,2019-01-06T08:00:09.018Z,19010608,XBTUSD,3788.5,647671,3789,33933,3788.75,3789
10147764,2019-01-06T08:00:09.146Z,19010608,XBTUSD,3788.5,725421,3789,33934,3788.75,3789
10147442,2019-01-06T08:00:03.488Z,19010608,XBTUSD,3788,566275,3788.5,14329,3788.25,3788.5
10147449,2019-01-06T08:00:03.652Z,19010608,XBTUSD,3788,568587,3788.5,14329,3788.25,3788.5
10147470,2019-01-06T08:00:04.141Z,19010608,XBTUSD,3788,619216,3788.5,13903,3788.25,3788.5
10147480,2019-01-06T08:00:04.510Z,19010608,XBTUSD,3788,608600,3788.5,14484,3788.25,3788.5
10147490,2019-01-06T08:00:04.566Z,19010608,XBTUSD,3788,640745,3788.5,14484,3788.25,3788.5
10147493,2019-01-06T08:00:04.709Z,19010608,XBTUSD,3788,658913,3788.5,14534,3788.25,3788.5
10147572,2019-01-06T08:00:05.519Z,19010608,XBTUSD,3788.5,94237,3789,32400,3788.75,3789
10147584,2019-01-06T08:00:05.915Z,19010608,XBTUSD,3788.5,116737,3789,32400,3788.75,3789
10147621,2019-01-06T08:00:06.565Z,19010608,XBTUSD,3788.5,162032,3789,30885,3788.75,3789
10147631,2019-01-06T08:00:07.087Z,19010608,XBTUSD,3788.5,174028,3789,30885,3788.75,3789
10147652,2019-01-06T08:00:07.577Z,19010608,XBTUSD,3788.5,189479,3789,30885,3788.75,3789
