id,timestamp,hour,symbol,side,size,price,tickDirection,trdMatchID,volTime,tickTime
2764297,2019-01-06T02:00:04.369Z,19010602,XBTUSD,Buy,26,3788,ZeroPlusTick,3b9c74c5-e322-4151-d923-0b536593596d,26,1
2764330,2019-01-06T02:00:05.325Z,19010602,XBTUSD,Buy,10,3788,PlusTick,93554ff3-b90c-e752-51a7-ff79ce725ba8,36,2
2764332,2019-01-06T02:00:05.505Z,19010602,XBTUSD,Buy,9640,3788,ZeroPlusTick,b1bc72a6-3398-d3e2-c3b5-6f16bd487b23,9676,3
2764336,2019-01-06T02:00:05.656Z,19010602,XBTUSD,Buy,60,3788,ZeroPlusTick,8350b475-1d22-1db2-2dad-4aa06e75d3c2,9736,4
2764411,2019-01-06T02:00:09.233Z,19010602,XBTUSD,Buy,3943,3788,PlusTick,38080036-0221-9329-e2de-c1dbb07b9cc9,13679,5
2764414,2019-01-06T02:00:09.233Z,19010602,XBTUSD,Buy,10,3788,ZeroPlusTick,dce9e664-4c5c-4914-fbdf-dc9ac9b9ad4f,13689,6
2764430,2019-01-06T02:00:10.110Z,19010602,XBTUSD,Sell,2000,3787.5,ZeroMinusTick,6281d80e-f47e-fda9-c987-2411ae87a8a7,15689,7
2764358,2019-01-06T02:00:06.956Z,19010602,XBTUSD,Sell,400,3787.5,ZeroMinusTick,f6234146-a8a7-fdad-605e-66d40cecfbdf,16089,8
2764399,2019-01-06T02:00:08.714Z,19010602,XBTUSD,Sell,10,3787.5,ZeroMinusTick,e6889008-7de2-b6cc-a91a-7a5b05c98498,16099,9
2764407,2019-01-06T02:00:08.876Z,19010602,XBTUSD,Buy,47,3788,PlusTick,10abc68d-8def-2be4-0b99-9c153b17b21d,16146,10
2764413,2019-01-06T02:00:09.233Z,19010602,XBTUSD,Buy,28,3788,ZeroPlusTick,104d79e8-2682-38f3-0a25-1bc5df724691,16174,11
2764433,2019-01-06T02:00:10.110Z,19010602,XBTUSD,Sell,2000,3787.5,ZeroMinusTick,c16ed7d2-b376-bf74-5b28-46c90a9f912f,18174,12
2764446,2019-01-06T02:00:13.384Z,19010602,XBTUSD,Buy,500,3788,ZeroPlusTick,c67dd992-699f-e380-5ba9-f1df38fa8db2,18674,13
2764468,2019-01-06T02:00:14.013Z,19010602,XBTUSD,Buy,1136,3788,ZeroPlusTick,7fd88e57-e06a-0202-76e1-36243ad6483b,19810,14
2764537,2019-01-06T02:00:15.864Z,19010602,XBTUSD,Buy,63,3788,ZeroPlusTick,9a71b2a9-57d9-07c8-63d4-985aa1ac2e19,19873,15
2764403,2019-01-06T02:00:08.714Z,19010602,XBTUSD,Sell,5457,3787.5,ZeroMinusTick,f54a87a6-09a7-006b-66bd-f040c041ccde,25330,16
2764419,2019-01-06T02:00:09.233Z,19010602,XBTUSD,Buy,2606,3788,ZeroPlusTick,ba48c2ce-3ea7-8f30-594b-49cfbf0f5530,27936,17
2764443,2019-01-06T02:00:13.384Z,19010602,XBTUSD,Buy,189,3788,ZeroPlusTick,1a88dea8-dbc9-e7aa-d11b-0168c10ed198,28125,18
2764467,2019-01-06T02:00:14.013Z,19010602,XBTUSD,Buy,1367,3788,ZeroPlusTick,a75a4c80-d500-00cb-7699-5f8b1a397a0c,29492,19
2764504,2019-01-06T02:00:14.872Z,19010602,XBTUSD,Buy,67,3788,ZeroPlusTick,56583e0d-8620-20de-23e6-9822de85a52d,29559,20
2764507,2019-01-06T02:00:14.954Z,19010602,XBTUSD,Sell,25,3787.5,MinusTick,28d2fae7-d7a4-ab4d-e886-ff8dc6c567d9,29584,21
2764557,2019-01-06T02:00:16.374Z,19010602,XBTUSD,Buy,620,3788,ZeroPlusTick,34a463aa-3bba-86cd-8981-130cf623bb17,30204,22
2764605,2019-01-06T02:00:19.345Z,19010602,XBTUSD,Sell,10,3787.5,MinusTick,f4db2e62-c79b-8657-9954-587d9970771a,30214,23
2764345,2019-01-06T02:00:06.018Z,19010602,XBTUSD,Sell,1297,3787.5,MinusTick,c38e6a52-2727-54cf-660d-f177a11ecd36,31511,24
2764361,2019-01-06T02:00:07.097Z,19010602,XBTUSD,Buy,1746,3788,ZeroPlusTick,3f39fbac-4926-f1a2-89fc-6dc6536b9f0e,33257,25
2764401,2019-01-06T02:00:08.714Z,19010602,XBTUSD,Sell,10000,3787.5,ZeroMinusTick,a4edce9b-cf33-f7e5-f50b-329acbc83be0,43257,26
2764418,2019-01-06T02:00:09.233Z,19010602,XBTUSD,Buy,189,3788,ZeroPlusTick,714aeb26-ce3c-112f-d268-edf3533ec176,43446,27
