id,timestamp,hour,symbol,bidPrice,bidSize,askPrice,askSize,midPrice,microPrice
9860652,2019-01-06T04:00:04.232Z,19010604,XBTUSD,3795,116850,3795.5,300801,3795.25,3795.5
9860658,2019-01-06T04:00:04.887Z,19010604,XBTUSD,3795,116851,3795.5,300796,3795.25,3795.5
9860674,2019-01-06T04:00:05.777Z,19010604,XBTUSD,3795,14756,3795.5,320810,3795.25,3795.5
9860718,2019-01-06T04:00:05.842Z,19010604,XBTUSD,3795,1204797,3795.5,320838,3795.25,3795.5
9860728,2019-01-06T04:00:06.593Z,19010604,XBTUSD,3795,1199434,3795.5,224738,3795.25,3795.5
9860755,2019-01-06T04:00:06.995Z,19010604,XBTUSD,3795,1199474,3795.5,229517,3795.25,3795.5
9860758,2019-01-06T04:00:07.084Z,19010604,XBTUSD,3795,1199500,3795.5,239534,3795.25,3795.5
9860797,2019-01-06T04:00:08.343Z,19010604,XBTUSD,3795,1201519,3795.5,240906,3795.25,3795.5
9860805,2019-01-06T04:00:08.884Z,19010604,XBTUSD,3795,1203071,3795.5,219646,3795.25,3795.5
9860657,2019-01-06T04:00:04.832Z,19010604,XBTUSD,3795,116851,3795.5,300801,3795.25,3795.5
9860667,2019-01-06T04:00:05.508Z,19010604,XBTUSD,3795,14879,3795.5,322662,3795.25,3795.5
9860725,2019-01-06T04:00:06.440Z,19010604,XBTUSD,3795,1199134,3795.5,225338,3795.25,3795.5
9860747,2019-01-06T04:00:06.727Z,19010604,XBTUSD,3795,1199470,3795.5,224588,3795.25,3795.5
9860762,2019-01-06T04:00:07.577Z,19010604,XBTUSD,3795,1199517,3795.5,239534,3795.25,3795.5
9860795,2019-01-06T04:00:08.205Z,19010604,XBTUSD,3795,1201569,3795.5,240638,3795.25,3795.5
9860803,2019-01-06T04:00:08.718Z,19010604,XBTUSD,3795,1203071,3795.5,219788,3795.25,3795.5
9860662,2019-01-06T04:00:04.988Z,19010604,XBTUSD,3795,115179,3795.5,300846,3795.25,3795.5
9860671,2019-01-06T04:00:05.634Z,19010604,XBTUSD,3795,14967,3795.5,320625,3795.25,3795.5
