id,timestamp,hour,symbol,side,size,price,tickDirection,trdMatchID,volTime,tickTime
2892161,2019-01-06T09:00:09.206Z,19010609,XBTUSD,Sell,600,3793.5,MinusTick,eed18676-bfba-6433-58cf-e096ca0eddfe,600,1
2892186,2019-01-06T09:00:17.793Z,19010609,XBTUSD,Sell,500,3793.5,MinusTick,16f04342-8231-5915-9146-e2f6e9c0bc6e,1100,2
2892329,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,10141,3794,ZeroPlusTick,7bb8793a-6774-0e0c-dbbc-baf268061635,11241,3
2892338,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,512,3794,ZeroPlusTick,9cab3934-404a-02f5-22e3-47bb045b544a,11753,4
2892348,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,5000,3794,ZeroPlusTick,706bcdc8-db43-0fb8-f233-6c5f437a204b,16753,5
2892358,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,60,3794,ZeroPlusTick,010bc640-aac3-f810-25a4-429a4d9fa46e,16813,6
2892369,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,11,3794,ZeroPlusTick,d78e79cf-02b0-66b8-dbb3-df76c7467c99,16824,7
2892379,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,250,3794,ZeroPlusTick,f383fad5-b1da-01c3-8de1-1d042046e66d,17074,8
2892397,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,1350,3794,ZeroPlusTick,9816cca1-5dae-2545-44f1-7287232dc3d4,18424,9
2892157,2019-01-06T09:00:06.578Z,19010609,XBTUSD,Buy,24,3794,PlusTick,ecac517b-4f97-787f-2e12-c80def6bf06e,18448,10
2892164,2019-01-06T09:00:10.402Z,19010609,XBTUSD,Buy,10,3794,ZeroPlusTick,8e9d021e-e714-d6f2-76dd-b30a9d7e679c,18458,11
2892169,2019-01-06T09:00:11.676Z,19010609,XBTUSD,Buy,506,3794,ZeroPlusTick,553c8974-ad3c-5740-a254-6c954acf972d,18964,12
2892196,2019-01-06T09:00:21.114Z,19010609,XBTUSD,Buy,1000,3794,PlusTick,485be3dd-cc46-bb16-d200-deff12c1e0de,19964,13
2892205,2019-01-06T09:00:22.411Z,19010609,XBTUSD,Buy,5,3794,ZeroPlusTick,ae8f6a45-5782-199f-a6ac-6978ac7bd0cc,19969,14
2892223,2019-01-06T09:00:34.861Z,19010609,XBTUSD,Buy,100,3794,ZeroPlusTick,7db500fb-06ef-f223-b887-d96b26fb4860,20069,15
2892233,2019-01-06T09:00:44.185Z,19010609,XBTUSD,Buy,250,3794,ZeroPlusTick,ca68ea71-933d-c380-b88c-3dc0695aa771,20319,16
2892336,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,425,3794,ZeroPlusTick,e9e7a1a0-8137-28de-02de-04f9defbf5df,20744,17
2892339,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,124,3794,ZeroPlusTick,a2c71926-9fc7-2fda-8412-c402141878dd,20868,18
2892165,2019-01-06T09:00:10.402Z,19010609,XBTUSD,Buy,10,3794,ZeroPlusTick,e3bb481c-b6eb-c271-7aa0-86d8ddc2216f,20878,19
2892238,2019-01-06T09:00:49.013Z,19010609,XBTUSD,Buy,8,3794,ZeroPlusTick,6a92778f-0cca-653b-f693-5b7d5eb8d4bb,20886,20
2892318,2019-01-06T09:01:34.919Z,19010609,XBTUSD,Buy,20000,3794,ZeroPlusTick,6303f201-6255-562e-8e7b-5f62d3871ae3,40886,21
2892331,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,100,3794,ZeroPlusTick,6565abb8-9d90-034d-e93a-67ae8846b0a3,40986,22
2892345,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,5000,3794,ZeroPlusTick,9bda51bf-21ca-6b57-5a6c-cf76a4af375c,45986,23
2892354,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,30,3794,ZeroPlusTick,403ecebc-0cfe-95a0-d8bc-9e17465964ea,46016,24
2892366,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,2497,3794,ZeroPlusTick,70cd8cf0-2800-59a7-ed34-323b1b58e9c5,48513,25
2892377,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,11,3794,ZeroPlusTick,317fa9d1-883e-8231-6fdd-97e4dc9ddccd,48524,26
2892396,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794,ZeroPlusTick,f8c0c81b-c12f-d854-50e7-445c1d36c047,48535,27
2892401,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794,ZeroPlusTick,2c98f94f-f2aa-e030-6bc1-fd3863e257cb,48546,28
2892411,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794,ZeroPlusTick,0d24a101-8109-979d-3748-da93cc9d4f9d,48557,29
2892421,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794,ZeroPlusTick,928426d2-8b9b-00b5-d9c1-8bb388141d3a,48568,30
2892432,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,10000,3794,ZeroPlusTick,90881721-0420-ac01-c23e-37826bb18059,58568,31
2892441,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,619,3794,ZeroPlusTick,47980240-c515-f3d7-63d5-c666eac60701,59187,32
2892451,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,31,3794,ZeroPlusTick,a499e8b7-a105-fd5f-83f2-83167b9ce121,59218,33
2892458,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,5,3794.5,ZeroPlusTick,b593e729-4ac9-e029-b14b-834499445ae1,59223,34
2892471,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,614,3794.5,ZeroPlusTick,bc6e6b10-963f-1806-4a01-1b0997b483ef,59837,35
2892480,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,200,3794.5,ZeroPlusTick,62adac04-7114-0eda-ef78-60524d2a6144,60037,36
2892487,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,30,3794.5,ZeroPlusTick,2598a3f5-9ac5-16bd-e905-967816c53040,60067,37
2892497,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794.5,ZeroPlusTick,aadaf178-d3e5-952c-febf-565d7fb26cc1,60078,38
2892507,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,1000,3794.5,ZeroPlusTick,f513d5c4-a56b-faee-0bc7-92130053b1ad,61078,39
2892292,2019-01-06T09:01:16.986Z,19010609,XBTUSD,Sell,36,3793.5,MinusTick,b61cdecc-eafc-2b3e-020d-342317e266d3,61114,40
2892299,2019-01-06T09:01:23.780Z,19010609,XBTUSD,Sell,36,3793.5,ZeroMinusTick,eadccf70-1e38-1015-0dfa-33e379c1cceb,61150,41
2892334,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,1587,3794,ZeroPlusTick,d08e6465-58be-4648-b9b2-e83d17a4ed0c,62737,42
2892342,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,43,3794,ZeroPlusTick,52bc2f6a-f265-da85-593b-50c2d0fd51fe,62780,43
2892351,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,116,3794,ZeroPlusTick,cf1dfabf-b7f4-9bac-5f8b-de67e6ca6cdb,62896,44
2892360,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,56,3794,ZeroPlusTick,fdc6d001-937b-25c9-9706-3251217bf9de,62952,45
2892370,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,500,3794,ZeroPlusTick,96b9eaf6-5016-8e3c-f90b-8741f1d988f2,63452,46
2892382,2019-01-06T09:01:42.698Z,19010609,XBTUSD,Buy,30,3794,ZeroPlusTick,363a6174-0c04-ac5e-bd9b-32d62c5ae92f,63482,47
2892395,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,10000,3794,ZeroPlusTick,9db834ef-c5c1-5f68-449e-e6c5784236c6,73482,48
2892403,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,9929,3794,ZeroPlusTick,8ff0edb3-3858-3d9a-9223-84f8db212585,83411,49
2892415,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,5000,3794,ZeroPlusTick,a865a226-23e4-b709-dbf8-da0118e5e567,88411,50
2892424,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,100,3794,ZeroPlusTick,d07fd36f-c2f9-8d97-ba3b-e9b7b9ca0ed4,88511,51
2892435,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,619,3794,ZeroPlusTick,3e10b8d6-ee27-3eac-d692-8dfed771fe18,89130,52
2892453,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,1000,3794,ZeroPlusTick,013a4eec-6b69-c5fe-5e43-19d454def89d,90130,53
2892457,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,20,3794.5,ZeroPlusTick,5252eff1-8c5d-73c2-5c9a-a4f9717ef411,90150,54
2892472,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,10000,3794.5,ZeroPlusTick,8ab9ddf1-b9e8-c00a-c582-30f17bfbc0f2,100150,55
2892478,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794.5,ZeroPlusTick,2c820246-14f8-b6fb-0022-23c523e45819,100161,56
2892488,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,11,3794.5,ZeroPlusTick,7f9cb697-d1d7-dbbd-4bc2-6764b6745889,100172,57
2892500,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,125,3794.5,ZeroPlusTick,bac507d9-76cb-5d07-2e0f-92cf428a0947,100297,58
2892512,2019-01-06T09:01:45.744Z,19010609,XBTUSD,Buy,50,3794.5,ZeroPlusTick,35671429-21f3-3e49-a81c-9a0147277b71,100347,59
2892534,2019-01-06T09:01:49.191Z,19010609,XBTUSD,Buy,35,3795,ZeroPlusTick,c151bdb5-ed88-51ff-84ae-bdaedbc68b8b,100382,60
2892549,2019-01-06T09:01:50.225Z,19010609,XBTUSD,Buy,5000,3795,ZeroPlusTick,8aa15b78-167d-31bd-3e47-fd6cbb597e6e,105382,61
2892554,2019-01-06T09:01:50.225Z,19010609,XBTUSD,Buy,500,3795,ZeroPlusTick,63773afc-ea64-4b97-eaa5-0bccd7f0db35,105882,62
2892135,2019-01-06T09:00:04.734Z,19010609,XBTUSD,Sell,1000,3793.5,ZeroMinusTick,4ee77549-d9bc-6610-5799-46430ee9f600,106882,63
